client_id,client_nom,type_client,ville,ca_total_usd,nb_transactions,date_premiere_visite,date_derniere_visite,fidele
C00546,Anonyme,Personne courante,Lubumbashi,55.3,3,2023-06-21,2024-05-09,1
C00546,Client_PC_00546,Personne courante,Lubumbashi,372.0,10,2023-02-06,2025-07-02,1
C00547,Anonyme,Personne courante,Lubumbashi,14.0,1,2023-05-15,2023-05-15,0
C00547,Client_PC_00547,Personne courante,Lubumbashi,1656.42,18,2022-09-26,2025-06-14,1
C00548,Anonyme,Personne courante,Kolwezi,94.3,1,2023-02-03,2023-02-03,0
C00548,Client_PC_00548,Personne courante,Lubumbashi,982.35,11,2023-06-16,2025-06-22,1
C00549,Anonyme,Personne courante,Lubumbashi,15.0,1,2025-01-15,2025-01-15,0
C00549,Client_PC_00549,Personne courante,Lubumbashi,1544.375,8,2022-09-03,2025-05-10,1
C00550,Client_PC_00550,Personne courante,Lubumbashi,1193.0,10,2022-08-16,2025-07-10,1
C00551,Client_PC_00551,Personne courante,Lubumbashi,1345.78,16,2022-08-18,2024-11-30,1
C00552,Anonyme,Personne courante,Kolwezi,57.0,2,2023-10-28,2025-01-28,0
C00552,Client_PC_00552,Personne courante,Lubumbashi,2555.0,20,2022-08-05,2025-04-04,1
C00553,Anonyme,Personne courante,Lubumbashi,35.1,1,2024-12-30,2024-12-30,0
C00553,Client_PC_00553,Personne courante,Lubumbashi,711.9200000000001,11,2022-08-17,2025-05-29,1
C00554,Client_PC_00554,Personne courante,Kolwezi,442.6,11,2022-09-01,2024-12-31,1
C00555,Anonyme,Personne courante,Kolwezi,42.0,1,2024-11-06,2024-11-06,0
C00555,Client_PC_00555,Personne courante,Lubumbashi,1710.95,10,2022-09-01,2025-02-06,1
C00556,Client_PC_00556,Personne courante,Lubumbashi,1673.92,21,2022-09-08,2025-02-18,1
C00557,Client_PC_00557,Personne courante,Lubumbashi,1512.15,15,2022-08-06,2025-07-24,1
C00558,Anonyme,Personne courante,Kolwezi,2.1,1,2023-04-25,2023-04-25,0
C00558,Client_PC_00558,Personne courante,Lubumbashi,2152.08,12,2022-08-22,2025-02-08,1
C00559,Client_PC_00559,Personne courante,Lubumbashi,2026.4199999999998,17,2022-09-15,2025-07-01,1
C00560,Anonyme,Personne courante,Lubumbashi,30.0,1,2023-06-12,2023-06-12,0
C00560,Client_PC_00560,Personne courante,Kolwezi,1107.16,11,2022-08-22,2024-09-19,1
C00561,Anonyme,Personne courante,Lubumbashi,79.45,3,2023-03-15,2025-01-15,1
C00561,Client_PC_00561,Personne courante,Lubumbashi,1878.95,13,2022-08-09,2025-07-31,1
C00562,Client_PC_00562,Personne courante,Lubumbashi,670.16,9,2022-11-23,2025-06-02,1
C00563,Anonyme,Personne courante,Lubumbashi,21.0,1,2022-12-07,2022-12-07,0
C00563,Client_PC_00563,Personne courante,Lubumbashi,899.43,15,2022-08-01,2025-02-18,1
C00564,Anonyme,Personne courante,Lubumbashi,89.7,1,2024-06-14,2024-06-14,0
C00564,Client_PC_00564,Personne courante,Lubumbashi,620.25,10,2022-11-03,2025-07-09,1
C00565,Client_PC_00565,Personne courante,Lubumbashi,1632.7,11,2022-10-04,2025-07-06,1
C00566,Client_PC_00566,Personne courante,Lubumbashi,3083.88,21,2022-08-17,2025-05-21,1
C00567,Client_PC_00567,Personne courante,Lubumbashi,1058.735,15,2022-11-01,2025-02-26,1
C00568,Anonyme,Personne courante,Kolwezi,15.4,1,2025-07-22,2025-07-22,0
C00568,Client_PC_00568,Personne courante,Lubumbashi,325.1,8,2023-08-18,2025-07-19,1
C00569,Anonyme,Personne courante,Lubumbashi,54.0,1,2024-10-25,2024-10-25,0
C00569,Client_PC_00569,Personne courante,Lubumbashi,1544.19,11,2022-08-10,2025-05-10,1
C00570,Client_PC_00570,Personne courante,Lubumbashi,990.1,11,2022-08-03,2025-07-09,1
C00571,Anonyme,Personne courante,Lubumbashi,595.0,2,2022-08-12,2023-03-13,0
C00571,Client_PC_00571,Personne courante,Lubumbashi,3090.05,14,2022-08-02,2024-12-04,1
C00572,Anonyme,Personne courante,Lubumbashi,254.4,2,2022-08-18,2022-10-16,0
C00572,Client_PC_00572,Personne courante,Lubumbashi,767.68,10,2022-12-21,2025-07-18,1
C00573,Anonyme,Personne courante,Lubumbashi,10.5,1,2023-03-30,2023-03-30,0
C00573,Client_PC_00573,Personne courante,Kolwezi,868.43,11,2023-05-09,2025-07-09,1
C00574,Anonyme,Personne courante,Lubumbashi,31.8,2,2024-01-01,2024-02-29,0
C00574,Client_PC_00574,Personne courante,Lubumbashi,875.86,13,2022-10-10,2025-06-18,1
C00575,Client_PC_00575,Personne courante,Lubumbashi,1536.035,12,2023-01-08,2025-07-28,1
C00576,Anonyme,Personne courante,Lubumbashi,12.600000000000001,2,2024-09-17,2025-03-22,0
C00576,Client_PC_00576,Personne courante,Lubumbashi,1000.96,17,2022-08-22,2025-06-19,1
C00577,Client_PC_00577,Personne courante,Lubumbashi,1648.92,14,2022-08-08,2025-04-18,1
C00578,Client_PC_00578,Personne courante,Lubumbashi,1466.4,15,2022-12-08,2025-03-09,1
C00579,Anonyme,Personne courante,Likasi,144.0,1,2025-04-13,2025-04-13,0
C00579,Client_PC_00579,Personne courante,Lubumbashi,1869.4499999999998,18,2022-08-14,2025-06-23,1
C00580,Client_PC_00580,Personne courante,Lubumbashi,3295.42,23,2022-08-31,2025-02-20,1
C00581,Client_PC_00581,Personne courante,Lubumbashi,1338.105,18,2022-08-17,2025-07-10,1
C00582,Anonyme,Personne courante,Lubumbashi,1127.0,1,2023-09-23,2023-09-23,0
C00582,Client_PC_00582,Personne courante,Lubumbashi,466.35,17,2022-08-17,2025-05-05,1
C00583,Client_PC_00583,Personne courante,Lubumbashi,909.53,13,2022-12-21,2025-07-08,1
C00584,Anonyme,Personne courante,Lubumbashi,18.24,1,2022-12-07,2022-12-07,0
C00584,Client_PC_00584,Personne courante,Lubumbashi,817.06,16,2022-09-17,2025-07-29,1
C00585,Client_PC_00585,Personne courante,Lubumbashi,1291.0,10,2022-08-09,2025-02-18,1
C00586,Anonyme,Personne courante,Lubumbashi,126.5,2,2024-05-08,2024-05-20,0
C00586,Client_PC_00586,Personne courante,Lubumbashi,1270.5,11,2022-08-02,2024-07-31,1
C00587,Anonyme,Personne courante,Lubumbashi,268.8,1,2025-06-27,2025-06-27,0
C00587,Client_PC_00587,Personne courante,Lubumbashi,2531.25,12,2022-08-11,2024-09-29,1
C00588,Anonyme,Personne courante,Lubumbashi,9.0,1,2022-10-26,2022-10-26,0
C00588,Client_PC_00588,Personne courante,Lubumbashi,777.335,14,2022-10-27,2025-06-27,1
C00589,Client_PC_00589,Personne courante,Lubumbashi,708.52,15,2022-08-22,2025-04-05,1
C00590,Client_PC_00590,Personne courante,Lubumbashi,498.63,12,2022-10-22,2025-07-11,1
C00591,Client_PC_00591,Personne courante,Lubumbashi,1217.02,12,2022-08-05,2025-07-06,1
C00592,Anonyme,Personne courante,Lubumbashi,74.1,1,2025-02-07,2025-02-07,0
C00592,Client_PC_00592,Personne courante,Lubumbashi,1647.82,21,2022-08-11,2025-07-17,1
C00593,Client_PC_00593,Personne courante,Lubumbashi,818.8,9,2022-09-14,2025-03-16,1
C00594,Client_PC_00594,Personne courante,Lubumbashi,2013.0,14,2022-08-11,2024-12-15,1
C00595,Anonyme,Personne courante,Kolwezi,102.1,2,2023-08-24,2023-09-08,0
C00595,Client_PC_00595,Personne courante,Lubumbashi,1332.71,19,2022-08-03,2025-06-30,1
C00596,Anonyme,Personne courante,Likasi,48.0,1,2022-11-28,2022-11-28,0
C00596,Client_PC_00596,Personne courante,Lubumbashi,813.1899999999999,15,2022-08-01,2025-07-11,1
C00597,Anonyme,Personne courante,Lubumbashi,35.7,1,2023-08-12,2023-08-12,0
C00597,Client_PC_00597,Personne courante,Lubumbashi,1260.91,18,2022-08-26,2025-07-29,1
C00598,Client_PC_00598,Personne courante,Lubumbashi,1325.65,13,2022-08-21,2025-07-16,1
C00599,Anonyme,Personne courante,Lubumbashi,47.25,1,2023-06-19,2023-06-19,0
C00599,Client_PC_00599,Personne courante,Lubumbashi,2183.88,17,2022-08-07,2025-07-17,1
C00600,Client_PC_00600,Personne courante,Lubumbashi,1700.675,16,2022-09-22,2025-04-02,1
C00601,Anonyme,Personne courante,Likasi,35.1,1,2023-08-09,2023-08-09,0
C00601,Client_PC_00601,Personne courante,Lubumbashi,1115.9,15,2022-08-02,2025-06-03,1
C00602,Client_PC_00602,Personne courante,Lubumbashi,773.7,9,2022-08-23,2024-09-18,1
C00603,Client_PC_00603,Personne courante,Lubumbashi,1175.25,17,2022-08-11,2025-06-25,1
C00604,Client_PC_00604,Personne courante,Lubumbashi,932.52,16,2022-09-06,2025-06-07,1
C00605,Anonyme,Personne courante,Lubumbashi,586.58,4,2022-12-22,2025-04-25,1
C00605,Client_PC_00605,Personne courante,Lubumbashi,734.74,19,2022-08-10,2025-04-18,1
C00606,Anonyme,Personne courante,Kolwezi,4.9,2,2022-12-10,2024-12-20,0
C00606,Client_PC_00606,Personne courante,Lubumbashi,937.6,12,2022-08-15,2025-07-09,1
C00607,Client_PC_00607,Personne courante,Lubumbashi,1897.3,12,2022-10-04,2025-04-21,1
C00608,Anonyme,Personne courante,Likasi,399.1,2,2022-11-16,2023-09-15,0
C00608,Client_PC_00608,Personne courante,Lubumbashi,901.6,12,2022-08-13,2025-07-14,1
C00609,Client_PC_00609,Personne courante,Lubumbashi,807.05,15,2022-08-09,2025-06-05,1
C00610,Client_PC_00610,Personne courante,Lubumbashi,976.0,12,2022-12-20,2025-04-21,1
C00611,Anonyme,Personne courante,Lubumbashi,2.8,1,2022-11-05,2022-11-05,0
C00611,Client_PC_00611,Personne courante,Lubumbashi,1103.03,12,2023-01-05,2025-07-19,1
C00612,Anonyme,Personne courante,Lubumbashi,57.0,1,2024-08-14,2024-08-14,0
C00612,Client_PC_00612,Personne courante,Lubumbashi,2803.15,17,2022-08-11,2024-08-31,1
C00613,Client_PC_00613,Personne courante,Lubumbashi,614.25,12,2022-08-02,2025-06-04,1
C00614,Client_PC_00614,Personne courante,Lubumbashi,1578.65,16,2022-11-04,2025-07-05,1
C00615,Client_PC_00615,Personne courante,Lubumbashi,928.55,17,2022-08-08,2025-07-09,1
C00616,Client_PC_00616,Personne courante,Lubumbashi,1284.84,13,2022-08-20,2025-06-03,1
C00617,Client_PC_00617,Personne courante,Lubumbashi,918.5,7,2022-08-10,2024-12-25,1
C00618,Anonyme,Personne courante,Lubumbashi,9.8,1,2024-04-06,2024-04-06,0
C00618,Client_PC_00618,Personne courante,Lubumbashi,1090.96,16,2022-09-22,2025-06-07,1
C00619,Client_PC_00619,Personne courante,Lubumbashi,698.8,11,2022-10-01,2025-05-13,1
C00620,Anonyme,Personne courante,Kolwezi,12.0,1,2024-03-14,2024-03-14,0
C00620,Client_PC_00620,Personne courante,Lubumbashi,517.95,10,2022-08-05,2025-03-14,1
C00621,Anonyme,Personne courante,Kolwezi,91.1,2,2022-09-22,2023-04-06,0
C00621,Client_PC_00621,Personne courante,Lubumbashi,941.5,16,2022-08-11,2025-07-05,1
C00622,Anonyme,Personne courante,Likasi,14.19,1,2025-07-31,2025-07-31,0
C00622,Client_PC_00622,Personne courante,Lubumbashi,1359.28,14,2022-12-15,2025-07-14,1
C00623,Anonyme,Personne courante,Lubumbashi,358.72,3,2022-08-20,2025-04-25,1
C00623,Client_PC_00623,Personne courante,Lubumbashi,678.5,11,2022-08-18,2025-06-06,1
C00624,Client_PC_00624,Personne courante,Lubumbashi,1237.175,13,2022-08-17,2024-07-21,1
C00625,Client_PC_00625,Personne courante,Lubumbashi,1287.01,18,2023-02-01,2025-05-30,1
C00626,Client_PC_00626,Personne courante,Kolwezi,575.83,8,2022-11-04,2025-06-06,1
C00627,Client_PC_00627,Personne courante,Lubumbashi,1242.08,12,2022-08-19,2025-07-18,1
C00628,Client_PC_00628,Personne courante,Lubumbashi,1800.9,12,2022-08-03,2025-03-06,1
C00629,Client_PC_00629,Personne courante,Lubumbashi,1006.91,14,2022-08-17,2024-11-22,1
C00630,Client_PC_00630,Personne courante,Lubumbashi,2093.62,10,2023-06-29,2025-07-07,1
C00631,Anonyme,Personne courante,Lubumbashi,30.799999999999997,2,2022-08-05,2025-02-05,0
C00631,Client_PC_00631,Personne courante,Lubumbashi,681.74,12,2022-08-18,2025-07-28,1
C00632,Anonyme,Personne courante,Lubumbashi,154.9,3,2023-01-30,2024-11-26,1
C00632,Client_PC_00632,Personne courante,Lubumbashi,1038.35,15,2022-08-01,2025-06-15,1
C00633,Anonyme,Personne courante,Lubumbashi,5.4,1,2022-09-01,2022-09-01,0
C00633,Client_PC_00633,Personne courante,Lubumbashi,1264.05,10,2022-09-22,2025-03-10,1
C00634,Anonyme,Personne courante,Lubumbashi,54.0,1,2023-01-26,2023-01-26,0
C00634,Client_PC_00634,Personne courante,Lubumbashi,231.38,12,2022-11-15,2024-10-02,1
C00635,Anonyme,Personne courante,Kolwezi,132.6,2,2023-08-16,2023-11-11,0
C00635,Client_PC_00635,Personne courante,Lubumbashi,2869.53,15,2022-08-23,2025-06-09,1
C00636,Client_PC_00636,Personne courante,Lubumbashi,2299.1,13,2022-09-05,2025-07-29,1
C00637,Client_PC_00637,Personne courante,Lubumbashi,2407.9,12,2022-08-18,2025-05-30,1
C00638,Client_PC_00638,Personne courante,Lubumbashi,730.71,9,2023-02-14,2025-06-12,1
C00639,Anonyme,Personne courante,Lubumbashi,35.7,1,2024-08-09,2024-08-09,0
C00639,Client_PC_00639,Personne courante,Lubumbashi,746.8,11,2022-08-09,2025-06-26,1
C00640,Anonyme,Personne courante,Lubumbashi,54.0,1,2024-08-23,2024-08-23,0
C00640,Client_PC_00640,Personne courante,Lubumbashi,1344.25,16,2022-08-06,2025-06-02,1
C00641,Client_PC_00641,Personne courante,Lubumbashi,1915.22,19,2022-08-28,2025-07-09,1
C00642,Anonyme,Personne courante,Lubumbashi,16.58,2,2023-08-31,2025-03-07,0
C00642,Client_PC_00642,Personne courante,Lubumbashi,1424.25,15,2022-08-23,2025-04-24,1
C00643,Client_PC_00643,Personne courante,Lubumbashi,1071.55,12,2022-10-07,2025-05-16,1
C00644,Client_PC_00644,Personne courante,Lubumbashi,1637.815,18,2022-09-08,2025-07-29,1
C00645,Anonyme,Personne courante,Lubumbashi,30.8,1,2023-05-04,2023-05-04,0
C00645,Client_PC_00645,Personne courante,Lubumbashi,606.95,11,2022-12-05,2025-07-12,1
C00646,Anonyme,Personne courante,Lubumbashi,2.1,1,2023-03-03,2023-03-03,0
C00646,Client_PC_00646,Personne courante,Lubumbashi,533.55,14,2022-08-27,2025-07-29,1
C00647,Client_PC_00647,Personne courante,Lubumbashi,784.3199999999999,13,2022-11-03,2025-02-09,1
C00648,Anonyme,Personne courante,Lubumbashi,12.0,1,2025-04-05,2025-04-05,0
C00648,Client_PC_00648,Personne courante,Lubumbashi,773.96,10,2022-10-19,2025-06-04,1
C00649,Client_PC_00649,Personne courante,Lubumbashi,2211.15,18,2022-12-22,2025-06-27,1
C00650,Anonyme,Personne courante,Lubumbashi,350.0,1,2023-05-23,2023-05-23,0
C00650,Client_PC_00650,Personne courante,Lubumbashi,211.7,13,2022-08-12,2025-04-18,1
C00651,Client_PC_00651,Personne courante,Lubumbashi,1221.25,14,2022-08-09,2025-07-23,1
C00652,Client_PC_00652,Personne courante,Lubumbashi,2652.2,14,2022-09-04,2025-06-12,1
C00653,Client_PC_00653,Personne courante,Lubumbashi,431.2,13,2022-12-08,2025-04-30,1
C00654,Anonyme,Personne courante,Lubumbashi,1.35,1,2022-10-05,2022-10-05,0
C00654,Client_PC_00654,Personne courante,Lubumbashi,492.04,12,2022-08-05,2025-05-29,1
C00655,Anonyme,Personne courante,Kolwezi,20.7,2,2022-10-27,2024-08-13,0
C00655,Client_PC_00655,Personne courante,Lubumbashi,977.65,9,2022-08-08,2024-07-06,1
C00656,Anonyme,Personne courante,Likasi,9.46,1,2023-09-16,2023-09-16,0
C00656,Client_PC_00656,Personne courante,Lubumbashi,1039.91,16,2022-12-17,2025-05-19,1
C00657,Client_PC_00657,Personne courante,Lubumbashi,2344.8,20,2022-08-09,2025-07-10,1
C00658,Anonyme,Personne courante,Lubumbashi,36.0,1,2023-07-27,2023-07-27,0
C00658,Client_PC_00658,Personne courante,Lubumbashi,627.22,10,2022-08-16,2025-02-24,1
C00659,Client_PC_00659,Personne courante,Lubumbashi,2236.29,21,2022-08-15,2025-06-25,1
C00660,Client_PC_00660,Personne courante,Lubumbashi,535.84,10,2022-09-07,2025-06-17,1
C00661,Client_PC_00661,Personne courante,Lubumbashi,1598.1100000000001,13,2022-08-08,2025-07-09,1
C00662,Anonyme,Personne courante,Kolwezi,97.8,2,2022-11-06,2022-12-05,0
C00662,Client_PC_00662,Personne courante,Lubumbashi,1511.01,18,2022-08-14,2025-05-12,1
C00663,Anonyme,Personne courante,Kolwezi,130.88,2,2024-07-04,2024-08-28,0
C00663,Client_PC_00663,Personne courante,Lubumbashi,438.55,11,2022-10-24,2025-06-04,1
C00664,Anonyme,Personne courante,Lubumbashi,15.4,1,2024-08-23,2024-08-23,0
C00664,Client_PC_00664,Personne courante,Lubumbashi,402.33,11,2022-08-22,2025-07-18,1
C00665,Anonyme,Personne courante,Lubumbashi,36.0,1,2023-08-12,2023-08-12,0
C00665,Client_PC_00665,Personne courante,Lubumbashi,1572.68,13,2022-12-05,2025-01-15,1
C00666,Client_PC_00666,Personne courante,Lubumbashi,801.665,13,2022-08-10,2024-09-30,1
C00667,Anonyme,Personne courante,Lubumbashi,279.5,1,2022-12-17,2022-12-17,0
C00667,Client_PC_00667,Personne courante,Lubumbashi,2764.95,14,2022-12-02,2025-06-16,1
C00668,Client_PC_00668,Personne courante,Lubumbashi,2470.4,14,2022-09-16,2025-06-18,1
C00669,Client_PC_00669,Personne courante,Lubumbashi,1640.825,18,2022-12-20,2025-06-18,1
C00670,Anonyme,Personne courante,Lubumbashi,18.9,2,2023-06-08,2024-03-14,0
C00670,Client_PC_00670,Personne courante,Lubumbashi,517.76,13,2022-09-02,2025-07-22,1
C00671,Anonyme,Personne courante,Likasi,170.3,2,2023-09-12,2024-02-05,0
C00671,Client_PC_00671,Personne courante,Lubumbashi,652.75,16,2022-08-16,2025-06-18,1
C00672,Client_PC_00672,Personne courante,Lubumbashi,1421.68,11,2022-09-15,2025-06-26,1
C00673,Client_PC_00673,Personne courante,Lubumbashi,453.4,11,2022-11-02,2025-07-15,1
C00674,Anonyme,Personne courante,Lubumbashi,191.8,2,2023-05-18,2023-08-14,0
C00674,Client_PC_00674,Personne courante,Lubumbashi,1653.87,15,2022-08-20,2024-11-20,1
C00675,Anonyme,Personne courante,Lubumbashi,16.2,1,2023-07-07,2023-07-07,0
C00675,Client_PC_00675,Personne courante,Lubumbashi,735.3,9,2023-03-30,2025-06-28,1
C00676,Client_PC_00676,Personne courante,Lubumbashi,1267.54,8,2022-09-28,2025-06-06,1
C00677,Anonyme,Personne courante,Lubumbashi,168.0,1,2023-08-26,2023-08-26,0
C00677,Client_PC_00677,Personne courante,Lubumbashi,2865.19,30,2022-08-15,2025-07-31,1
C00678,Anonyme,Personne courante,Lubumbashi,420.5,2,2023-03-25,2024-02-23,0
C00678,Client_PC_00678,Personne courante,Lubumbashi,2745.66,19,2022-08-11,2025-03-03,1
C00679,Client_PC_00679,Personne courante,Lubumbashi,2135.3,8,2022-09-10,2024-06-29,1
C00680,Anonyme,Personne courante,Kolwezi,3.0,1,2023-02-02,2023-02-02,0
C00680,Client_PC_00680,Personne courante,Lubumbashi,900.75,13,2022-11-21,2024-09-24,1
C00681,Anonyme,Personne courante,Lubumbashi,434.9,4,2023-08-04,2024-07-30,1
C00681,Client_PC_00681,Personne courante,Lubumbashi,1152.8899999999999,20,2022-10-13,2025-06-26,1
C00682,Client_PC_00682,Personne courante,Lubumbashi,1969.74,19,2022-09-15,2025-07-24,1
C00683,Client_PC_00683,Personne courante,Lubumbashi,1098.55,12,2022-08-01,2025-05-27,1
C00684,Anonyme,Personne courante,Lubumbashi,123.0,2,2022-08-24,2024-05-29,0
C00684,Client_PC_00684,Personne courante,Lubumbashi,799.61,14,2023-01-20,2025-04-16,1
C00685,Anonyme,Personne courante,Lubumbashi,57.0,1,2022-08-13,2022-08-13,0
C00685,Client_PC_00685,Personne courante,Lubumbashi,531.78,13,2022-08-15,2025-07-05,1
C00686,Client_PC_00686,Personne courante,Lubumbashi,1132.31,10,2023-04-27,2025-06-24,1
C00687,Anonyme,Personne courante,Kolwezi,16.5,1,2025-06-02,2025-06-02,0
C00687,Client_PC_00687,Personne courante,Lubumbashi,962.9,15,2022-10-21,2025-06-30,1
C00688,Client_PC_00688,Personne courante,Lubumbashi,1344.5,10,2022-08-18,2024-12-16,1
C00689,Anonyme,Personne courante,Lubumbashi,308.0,1,2023-04-05,2023-04-05,0
C00689,Client_PC_00689,Personne courante,Lubumbashi,1185.21,13,2022-08-27,2025-02-10,1
C00690,Anonyme,Personne courante,Lubumbashi,15.4,1,2025-02-22,2025-02-22,0
C00690,Client_PC_00690,Personne courante,Lubumbashi,547.8299999999999,8,2022-10-24,2025-07-07,1
C00691,Client_PC_00691,Personne courante,Lubumbashi,2729.4700000000003,21,2022-08-10,2025-05-12,1
C00692,Client_PC_00692,Personne courante,Lubumbashi,1692.15,14,2022-09-22,2025-06-23,1
C00693,Anonyme,Personne courante,Lubumbashi,24.08,2,2023-04-12,2023-07-07,0
C00693,Client_PC_00693,Personne courante,Lubumbashi,2262.6,15,2022-11-03,2024-10-27,1
C00694,Anonyme,Personne courante,Lubumbashi,33.0,1,2023-09-02,2023-09-02,0
C00694,Client_PC_00694,Personne courante,Lubumbashi,2319.62,14,2022-08-17,2025-07-12,1
C00695,Anonyme,Personne courante,Lubumbashi,36.0,1,2023-11-08,2023-11-08,0
C00695,Client_PC_00695,Personne courante,Lubumbashi,716.52,15,2022-08-22,2025-06-23,1
C00696,Client_PC_00696,Personne courante,Lubumbashi,1123.99,16,2022-11-04,2025-05-29,1
C00697,Client_PC_00697,Personne courante,Lubumbashi,1082.95,15,2022-09-10,2024-10-01,1
C00698,Client_PC_00698,Personne courante,Lubumbashi,864.075,13,2022-09-18,2025-02-05,1
C00699,Anonyme,Personne courante,Lubumbashi,141.4,2,2023-06-25,2023-10-04,0
C00699,Client_PC_00699,Personne courante,Lubumbashi,332.475,10,2022-10-18,2025-07-20,1
C00700,Anonyme,Personne courante,Lubumbashi,21.0,1,2023-06-12,2023-06-12,0
C00700,Client_PC_00700,Personne courante,Lubumbashi,650.9300000000001,15,2022-09-02,2025-03-08,1
C00701,Client_PC_00701,Personne courante,Lubumbashi,1361.35,18,2022-08-14,2025-04-19,1
C00702,Anonyme,Personne courante,Lubumbashi,110.0,1,2023-07-26,2023-07-26,0
C00702,Client_PC_00702,Personne courante,Kolwezi,364.4,8,2023-02-25,2025-06-08,1
C00703,Client_PC_00703,Personne courante,Lubumbashi,1008.27,18,2022-08-10,2024-12-19,1
C00704,Client_PC_00704,Personne courante,Lubumbashi,972.46,13,2022-08-02,2025-06-25,1
C00705,Anonyme,Personne courante,Lubumbashi,12.6,1,2023-12-10,2023-12-10,0
C00705,Client_PC_00705,Personne courante,Lubumbashi,930.6,15,2022-11-12,2024-12-25,1
C00706,Client_PC_00706,Personne courante,Lubumbashi,937.53,12,2022-09-03,2025-05-23,1
C00707,Anonyme,Personne courante,Kolwezi,11.05,2,2022-11-10,2023-02-11,0
C00707,Client_PC_00707,Personne courante,Lubumbashi,1300.72,15,2022-08-18,2025-07-11,1
C00708,Anonyme,Personne courante,Lubumbashi,13.5,1,2025-03-27,2025-03-27,0
C00708,Client_PC_00708,Personne courante,Lubumbashi,1320.43,10,2022-08-20,2025-03-06,1
C00709,Client_PC_00709,Personne courante,Lubumbashi,892.0,15,2022-08-11,2025-06-09,1
C00710,Anonyme,Personne courante,Kolwezi,3.3,1,2022-10-01,2022-10-01,0
C00710,Client_PC_00710,Personne courante,Lubumbashi,2436.64,14,2022-09-21,2025-05-31,1
C00711,Anonyme,Personne courante,Kolwezi,5.4,1,2023-01-12,2023-01-12,0
C00711,Client_PC_00711,Personne courante,Lubumbashi,633.12,16,2022-10-08,2025-07-15,1
C00712,Anonyme,Personne courante,Kolwezi,57.0,1,2022-08-04,2022-08-04,0
C00712,Client_PC_00712,Personne courante,Lubumbashi,506.4,13,2022-11-17,2025-06-30,1
C00713,Anonyme,Personne courante,Lubumbashi,394.8,2,2022-12-01,2024-06-27,0
C00713,Client_PC_00713,Personne courante,Lubumbashi,961.4,11,2022-08-07,2025-05-28,1
